position	saliency
1	-0.001270
2	0.001126
3	0.001832
4	0.001040
5	-0.001272
6	0.003622
7	0.001239
8	-0.014056
9	-0.020721
10	-0.015242
11	-0.009084
12	-0.039288
13	-0.068718
14	-0.176353
15	-0.130555
16	-0.055930
17	0.022259
18	-0.046510
19	0.025567
20	0.015551
21	0.041862
22	-0.057523
23	-0.037484
24	-0.015147
25	-0.004017
26	0.000977
27	0.000462
28	0.004947
29	-0.002065
30	-0.001188
31	0.005264
32	0.002681
33	-0.000147
34	0.001449
35	-0.000555
36	-0.000848
37	-0.053753
38	0.064048
39	0.401427
40	0.519524
41	0.265845
42	0.744811
43	0.186753
44	0.795360
45	0.292594
46	0.341240
47	-0.142678
48	-0.093097
49	-0.069367
50	-0.065325
51	0.046979
52	-0.105813
53	-0.011489
54	0.063688
55	-0.023478
56	-0.103215
57	0.132441
58	-0.049516
59	-0.088796
60	-0.154108
61	-0.086092
62	-0.059033
63	-0.142087
64	-0.111873
65	-0.123955
66	0.014221
67	0.409114
68	0.558423
69	0.592359
70	0.218782
71	1.000000
72	0.890458
73	0.620571
74	0.070935
75	0.075537
76	0.063092
77	-0.012918
78	0.000579
79	0.023232
80	-0.025077
81	0.001320
82	-0.045414
83	0.032280
84	-0.057588
85	0.052491
86	0.099493
87	0.197860
88	0.270285
89	0.099887
90	0.158171
91	0.619412
92	0.863333
93	0.401265
94	0.831772
95	0.380783
96	0.312562
97	0.611513
98	0.191282
99	0.179740
100	0.187831
101	0.468485
102	0.256721
103	0.016958
104	0.757161
105	0.407146
106	0.814424
107	0.566087
108	0.179211
109	0.146082
110	0.005474
111	0.135391
112	-0.079595
113	-0.102054
114	-0.118003
115	-0.115164
116	-0.116692
117	-0.036623
118	-0.048137
119	-0.007831
120	-0.120322
121	-0.054487
122	-0.131293
123	-0.132326
124	-0.035120
125	-0.068363
126	-0.053228
127	0.007785
128	-0.028501
129	-0.105631
130	-0.050885
131	0.045687
132	-0.040963
133	0.004364
134	-0.011357
135	0.018441
136	-0.080468
137	-0.079492
138	0.069100
139	-0.010538
140	-0.043761
141	0.059497
142	0.086019
143	-0.090509
144	-0.187419
145	-0.088863
146	-0.158404
147	0.021107
148	-0.024431
149	-0.028903
150	0.086421
151	0.138625
152	0.059085
153	0.002570
154	-0.063327
155	0.046864
156	0.032943
157	-0.005083
158	-0.023119
159	-0.048103
160	-0.054436
161	0.005557
162	-0.047605
163	-0.028786
164	-0.028437
165	-0.005131
166	-0.004955
167	0.017156
168	-0.017016
169	-0.027542
170	0.040350
171	-0.077588
172	-0.097476
173	-0.058394
174	-0.171417
175	-0.118030
176	-0.185256
177	-0.164002
178	-0.094773
179	-0.137063
180	-0.162042
181	-0.104655
182	-0.151468
183	-0.175382
184	-0.087315
185	-0.078739
186	-0.029495
187	-0.004243
188	-0.090176
189	0.079119
190	0.012463
191	-0.054922
192	-0.054895
193	0.172579
194	-0.081215
195	-0.015024
196	-0.161199
197	-0.092371
198	-0.139553
199	-0.025047
200	0.015980
201	-0.143614
202	0.054943
203	-0.128849
204	-0.059028
205	-0.066544
206	-0.036432
207	-0.016545
208	0.010555
209	0.001288
210	-0.060222
211	-0.056183
212	-0.054582
213	-0.067407
214	-0.027444
215	0.019907
216	-0.007130
217	-0.032875
218	-0.049378
219	0.021663
220	0.013255
221	0.001773
222	-0.048389
223	0.013922
224	0.002151
225	0.004136
226	-0.001601
227	-0.002773
228	0.001112
229	0.000859
230	-0.001714
